ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
6465,/Volumes/THOMAS/PIP/ER/First_Level/6465/con_0002.nii,26,3.46666666666667,1.06666666666667,2.8,-0.00280704232864082,-0.588084869342108,-0.589045499522726,-0.144885079568852,0.272194603561607,4.75
6466,/Volumes/THOMAS/PIP/ER/First_Level/6466/con_0002.nii,27,3.26666666666667,1.06666666666667,1.53333333333333,0.567018270492554,-0.0845585575180136,-0.130144884385986,-1.290166823273,0.509432286075151,5
6467,/Volumes/THOMAS/PIP/ER/First_Level/6467/con_0002.nii,31,4,1,3.6,0.576176226139069,-0.331099120460426,-0.387854040143835,-0.028879077302727,0.245087888849929,6.13
6472,/Volumes/THOMAS/PIP/ER/First_Level/6472/con_0002.nii,31,3.33333333333333,1.13333333333333,3.42857142857143,0.0391628108918667,-0.483931278140596,-0.500913431439647,0.444252232157149,0.65946256022223,4.75
6474,/Volumes/THOMAS/PIP/ER/First_Level/6474/con_0002.nii,31,3.21428571428571,1.13333333333333,2.73333333333333,0.000967309926636517,-0.232706345112439,-0.220095323105173,-0.0826256869807227,0.760430085125719,4.88
6475,/Volumes/THOMAS/PIP/ER/First_Level/6475/con_0002.nii,20,4.06666666666667,1.53333333333333,3.5,-0.0976332351565361,-0.353449385211985,-0.347267300527631,0.10591757924186,0.281181971630232,5
6476,/Volumes/THOMAS/PIP/ER/First_Level/6476/con_0002.nii,21,2.8,1,3.2,-0.148653253912926,-0.0249230678176856,0.0183574761489074,0.725881604043041,1.06731975218665,4.75
6478,/Volumes/THOMAS/PIP/ER/First_Level/6478/con_0002.nii,31,4.53333333333333,1,4.2,0.0827093198895454,-0.156716250103811,-0.157828417125336,0.0362800329588742,-0.0409395230712843,4.5
6479,/Volumes/THOMAS/PIP/ER/First_Level/6479/con_0002.nii,31,3.07142857142857,1.06666666666667,2.33333333333333,-0.303218483924866,-0.288168366434334,-0.262888586211544,-0.343282999318189,0.725040687386172,5.38
6481,/Volumes/THOMAS/PIP/ER/First_Level/6481/con_0002.nii,27,3.6,1.26666666666667,3.46666666666667,0.066470593214035,0.694796208416027,0.662954835082088,0.227851425710892,1.02141917968025,4.5
