ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
32047,/Volumes/THOMAS/AHAB/ER/First_Level/32047/con_0002.nii,3.66666666666667,2.714285714,1,2.266666667,-0.0125567521899939,0.0237871372867352,0.00822750124732673,-0.266057773068646,0.14714180636507,2.875
32073,/Volumes/THOMAS/AHAB/ER/First_Level/32073/con_0002.nii,5.5,3.133333333,1,2.4,0.12017372995615,0.35762682837619,0.337108509829478,-0.113029286879639,0.361082818527247,5.75
32101,/Volumes/THOMAS/AHAB/ER/First_Level/32101/con_0002.nii,3.66666666666667,3.428571429,1,3.444444444,0.0841416344046593,-0.0462270643963602,-0.0691859350855038,-0.0260365293601518,0.119337913288981,5
32271,/Volumes/THOMAS/AHAB/ER/First_Level/32271/con_0002.nii,6,3.642857143,1,2.2,0.132140934467316,-0.763216604342871,-0.761616651657372,-0.207492115769983,0.963423775725217,5.375
32282,/Volumes/THOMAS/AHAB/ER/First_Level/32282/con_0002.nii,4.5,3.928571429,1.076923077,2.785714286,-0.0751045495271683,-0.0118536616444971,0.00212034514990997,-0.433761892609551,0.203336327546879,4.625
32381,/Volumes/THOMAS/AHAB/ER/First_Level/32381/con_0002.nii,5.16666666666667,4.133333333,1.333333333,3.333333333,0.0763266086578369,0.0271599828387028,0.0378515097958001,-0.129135318255792,-0.201599371798353,4.75
32780,/Volumes/THOMAS/AHAB/ER/First_Level/32780/con_0002.nii,5.33333333333333,3.083333333,1.769230769,3.4,0.375181764364243,-0.00721280138714549,-0.0306722421738308,0.185839394392298,-0.135762397033434,5.625
32802,/Volumes/THOMAS/AHAB/ER/First_Level/32802/con_0002.nii,6,2.857142857,1,2.909090909,-0.132806494832039,-0.249204932747296,-0.23442710990698,-0.080084698618562,0.221150216131327,5.25
32905,/Volumes/THOMAS/AHAB/ER/First_Level/32905/con_0002.nii,4.83333333333333,2.733333333,1,1.333333333,0.0332603678107262,-0.611441805429534,-0.604620880647527,-0.072514177070009,0.577788178043985,4.75
32996,/Volumes/THOMAS/AHAB/ER/First_Level/32996/con_0002.nii,5.16666666666667,3.6,1,2.785714286,0.189790964126587,0.298552089756861,0.264699355002053,-0.500784393300159,0.589646792359701,6
33047,/Volumes/THOMAS/AHAB/ER/First_Level/33047/con_0002.nii,6,3.692307692,1.2,3.4,-0.094040647149086,-0.590403046029701,-0.561968327044595,0.322483293439591,0.491035069915307,6
33054,/Volumes/THOMAS/AHAB/ER/First_Level/33054/con_0002.nii,5,3.133333333,1.357142857,2.4,0.410797476768494,0.21911441763553,0.206538337143521,-0.080429683193514,-0.460052744301317,5.375
33071,/Volumes/THOMAS/AHAB/ER/First_Level/33071/con_0002.nii,5.16666666666667,3.5,1.285714286,3.214285714,0.0629899278283119,-0.0321828472902024,-0.0556056347000566,-0.21476279456437,0.114990649097127,5
33202,/Volumes/THOMAS/AHAB/ER/First_Level/33202/con_0002.nii,3.83333333333333,3.1,1.5,3.285714286,-0.403148323297501,0.663790375231652,0.69125931725004,-0.0247859550706633,0.180551475646614,4
33218,/Volumes/THOMAS/AHAB/ER/First_Level/33218/con_0002.nii,5,3.384615385,1.066666667,3.2,-0.11397984623909,0.759713954890851,0.767701835120854,-0.0786573442197762,0.85924553826425,5
33317,/Volumes/THOMAS/AHAB/ER/First_Level/33317/con_0002.nii,2.5,3,1,2.333333333,-0.219605624675751,0.00529674367163649,0.0319252890741129,-0.0548624395136463,-0.0561990927275772,2.625
33442,/Volumes/THOMAS/AHAB/ER/First_Level/33442/con_0002.nii,3.83333333333333,4.785714286,1.153846154,2.857142857,-0.396035134792328,-0.266691459124957,-0.218119914019874,-0.412737416529052,1.03016189187674,4.5
33477,/Volumes/THOMAS/AHAB/ER/First_Level/33477/con_0002.nii,5.33333333333333,1.8,1,1.6,-0.0295841544866562,0.142241258576158,0.13512461814415,-0.218433481349959,0.234285564918497,6
33530,/Volumes/THOMAS/AHAB/ER/First_Level/33530/con_0002.nii,5.83333333333333,3.857142857,1.533333333,1.692307692,-0.0542915835976601,-0.49597196078684,-0.501619796832997,-0.329360000585414,0.972122541340158,5.5
