effectSizes_quest,sig_amy
-0.203744471073151,1
-0.168406382203102,1
-0.142534598708153,1
-0.18168768286705,1
-0.187827065587044,1
-0.194472312927246,1
-0.198581725358963,1
-0.213631644845009,1
-0.234031528234482,1
-0.244294285774231,1
-0.257780522108078,1
-0.266283690929413,1
-0.269714415073395,1
-0.263308137655258,1
-0.225255727767944,1
-0.217126756906509,1
-0.206017434597015,1
-0.200166821479797,1
-0.197948113083839,1
-0.202290698885918,1
-0.18039633333683,1
-0.184492185711861,1
-0.186593025922775,1
-0.186653390526772,1
-0.178286999464035,1
-0.191635996103287,1
-0.254177361726761,1
-0.255413323640823,1
-0.26197874546051,1
-0.261930137872696,1
-0.259157657623291,1
-0.24106964468956,1
-0.227078095078468,1
-0.211268335580826,1
-0.183823853731155,1
-0.157234460115433,1
-0.179134517908096,1
-0.189325228333473,1
-0.198034182190895,1
-0.202867105603218,1
-0.215414807200432,1
-0.235256850719452,1
-0.249791771173477,1
-0.267920941114426,1
-0.272313982248306,1
-0.269312620162964,1
-0.267575681209564,1
-0.25988957285881,1
-0.198958337306976,1
-0.194234952330589,1
-0.177130714058876,1
-0.171660140156746,1
-0.27149111032486,1
-0.266212940216064,1
-0.263848215341568,1
-0.269581586122513,1
-0.26485800743103,1
-0.260519802570343,1
-0.248587027192116,1
-0.237428933382034,1
-0.217565312981606,1
-0.188382014632225,1
-0.161475464701653,1
-0.186369493603706,1
-0.19047437608242,1
-0.210055276751518,1
-0.213505491614342,1
-0.223108112812042,1
-0.244050145149231,1
-0.255943804979324,1
-0.276128649711609,1
-0.282058656215668,1
-0.284034192562103,1
-0.275181412696838,1
-0.269519537687302,1
-0.171464547514915,1
-0.249254047870636,1
-0.23707477748394,1
-0.227263048291206,1
-0.232216656208038,1
-0.24100187420845,1
-0.152209058403969,1
-0.276315331459045,1
-0.263369411230087,1
-0.252337574958801,1
-0.255485892295837,1
-0.258524239063263,1
-0.266468435525894,1
-0.253079503774643,1
-0.248992830514908,1
-0.224100723862648,1
-0.19502954185009,1
-0.172444239258766,1
-0.180467441678047,1
-0.207782924175262,1
-0.21161125600338,1
-0.222182542085648,1
-0.242400988936424,1
-0.256127566099167,1
-0.280241727828979,1
-0.288224965333939,1
-0.289857387542725,1
-0.278118312358856,1
-0.271631330251694,1
-0.194325044751167,1
-0.282860308885574,1
-0.266023218631744,1
-0.257866352796555,1
-0.252705425024033,1
-0.24960745871067,1
-0.251586049795151,1
-0.243860736489296,1
-0.1592026501894,1
-0.275309652090073,1
-0.258529931306839,1
-0.248846635222435,1
-0.249875947833061,1
-0.262861788272858,1
-0.273816764354706,1
-0.268524914979935,1
-0.251232117414474,1
-0.224049985408783,1
-0.186209261417389,1
-0.170167252421379,1
-0.194099396467209,1
-0.219630166888237,1
-0.22956682741642,1
-0.244779467582703,1
-0.257061988115311,1
-0.27898958325386,1
-0.283217251300812,1
-0.280668348073959,1
-0.267245471477509,1
-0.261291474103928,1
-0.265009462833405,1
-0.293629825115204,1
-0.298275470733643,1
-0.28856298327446,1
-0.284333854913712,1
-0.280456990003586,1
-0.278365612030029,1
-0.276799619197845,1
-0.263293415307999,1
-0.245081350207329,1
-0.26998633146286,1
-0.262409090995789,1
-0.249195218086243,1
-0.236932456493378,1
-0.23771145939827,1
-0.241413220763206,1
-0.262673586606979,1
-0.260183721780777,1
-0.250167548656464,1
-0.224460825324059,1
-0.184893161058426,1
-0.161295250058174,1
-0.201371476054192,1
-0.234863772988319,1
-0.250731617212296,1
-0.26376074552536,1
-0.274237990379333,1
-0.277109563350677,1
-0.273435890674591,1
-0.273173481225967,1
-0.261575639247894,1
-0.254295587539673,1
-0.251631259918213,1
-0.296700924634933,1
-0.292552322149277,1
-0.297755151987076,1
-0.296200335025787,1
-0.295426964759827,1
-0.288999855518341,1
-0.291355311870575,1
-0.267824202775955,1
-0.258206248283386,1
-0.265728384256363,1
-0.261121809482574,1
-0.246277794241905,1
-0.235246628522873,1
-0.231329008936882,1
-0.232476696372032,1
-0.240690872073174,1
-0.238041892647743,1
-0.236926287412643,1
-0.228875026106834,1
-0.173418655991554,1
-0.075702004134655,1
-0.205829665064812,1
-0.238728582859039,1
-0.265798956155777,1
-0.268090158700943,1
-0.273928284645081,1
-0.267802894115448,1
-0.260523200035095,1
-0.263278186321259,1
-0.255286812782288,1
-0.242025434970856,1
-0.239260092377663,1
-0.247776687145233,1
-0.280377894639969,1
-0.284450948238373,1
-0.294820606708527,1
-0.294773697853088,1
-0.300778388977051,1
-0.296434760093689,1
-0.296271085739136,1
-0.277108579874039,1
-0.260335892438889,1
-0.265132218599319,1
-0.253174424171448,1
-0.252583563327789,1
-0.244814053177834,1
-0.234733074903488,1
-0.231333881616592,1
-0.226957201957703,1
-0.233479246497154,1
-0.231548488140106,1
-0.227586701512337,1
-0.211376637220383,1
-0.194435879588127,1
-0.236810609698296,1
-0.265142053365707,1
-0.268675863742828,1
-0.270380765199661,1
-0.261043936014175,1
-0.251561284065247,1
-0.251704841852188,1
-0.245502099394798,1
-0.234703660011292,1
-0.228944569826126,1
-0.235154807567596,1
-0.232411399483681,1
-0.247630625963211,1
-0.265069931745529,1
-0.277877122163773,1
-0.28310751914978,1
-0.287333190441132,1
-0.294043987989426,1
-0.293822109699249,1
-0.296401351690292,1
-0.27809065580368,1
-0.268765270709991,1
-0.253756672143936,1
-0.259237557649612,1
-0.247321426868439,1
-0.23608435690403,1
-0.242598533630371,1
-0.241403713822365,1
-0.238117590546608,1
-0.235378295183182,1
-0.22887359559536,1
-0.228212147951126,1
-0.223181456327438,1
-0.211341857910156,1
-0.18783538043499,1
-0.152561068534851,1
-0.231996297836304,1
-0.245054647326469,1
-0.268108606338501,1
-0.269554048776627,1
-0.25531268119812,1
-0.244277715682983,1
-0.239214077591896,1
-0.229313477873802,1
-0.213661372661591,1
-0.206557646393776,1
-0.218591332435608,1
-0.217686042189598,1
-0.234856680035591,1
-0.224481761455536,1
-0.227385312318802,1
-0.243045642971992,1
-0.2582848072052,1
-0.276862680912018,1
-0.280364006757736,1
-0.289496541023254,1
-0.291396856307983,1
-0.289318144321442,1
-0.277394682168961,1
-0.266348332166672,1
-0.249778911471367,1
-0.233214676380157,1
-0.216054946184158,1
-0.240270406007767,1
-0.233612388372421,1
-0.224712863564491,1
-0.235393792390823,1
-0.238193616271019,1
-0.235495701432228,1
-0.231818899512291,1
-0.227504566311836,1
-0.216449677944183,1
-0.20717890560627,1
-0.175072878599167,1
-0.17853257060051,1
-0.227866724133492,1
-0.261393815279007,1
-0.265882968902588,1
-0.247545287013054,1
-0.228822842240334,1
-0.221626982092857,1
-0.208076804876328,1
-0.188403531908989,1
-0.177726626396179,1
-0.190270200371742,1
-0.187654033303261,1
-0.227286964654922,1
-0.227183073759079,1
-0.213631644845009,1
-0.222072437405586,1
-0.240735024213791,1
-0.254451185464859,1
-0.274340599775314,1
-0.277246683835983,1
-0.287907660007477,1
-0.287853330373764,1
-0.290057361125946,1
-0.275284022092819,1
-0.267400950193405,1
-0.244589105248451,1
-0.232919335365295,1
-0.218591257929802,1
-0.203519061207771,1
-0.22328944504261,1
-0.225997820496559,1
-0.223723188042641,1
-0.227843046188354,1
-0.231695175170898,1
-0.23387049138546,1
-0.230685248970985,1
-0.223361730575562,1
-0.200726896524429,1
-0.182988047599792,1
-0.152883931994438,1
-0.218850657343864,1
-0.229414373636246,1
-0.248441725969315,1
-0.234928712248802,1
-0.214078933000565,1
-0.203629538416862,1
-0.183280751109123,1
-0.165400847792625,1
-0.156550884246826,1
-0.166940286755562,1
-0.170032188296318,1
-0.220138728618622,1
-0.217855736613274,1
-0.201868057250977,1
-0.20806060731411,1
-0.226978302001953,1
-0.240388229489326,1
-0.266287744045258,1
-0.272600710391998,1
-0.281928986310959,1
-0.284587800502777,1
-0.286728888750076,1
-0.275773853063583,1
-0.262596368789673,1
-0.248956456780434,1
-0.234823510050774,1
-0.230697840452194,1
-0.219391658902168,1
-0.216815248131752,1
-0.221217572689056,1
-0.219865173101425,1
-0.222861394286156,1
-0.220285385847092,1
-0.220230877399445,1
-0.214778408408165,1
-0.199474558234215,1
-0.169918611645699,1
-0.140725657343864,1
-0.212878078222275,1
-0.214575529098511,1
-0.229838699102402,1
-0.217766523361206,1
-0.201669573783875,1
-0.187727615237236,1
-0.168760359287262,1
-0.154291421175003,1
-0.150585055351257,1
-0.154810890555382,1
-0.149712711572647,1
-0.13558791577816,1
-0.199576497077942,1
-0.204202324151993,1
-0.195865735411644,1
-0.197253182530403,1
-0.209346547722816,1
-0.219993963837624,1
-0.250841468572617,1
-0.263666272163391,1
-0.276883006095886,1
-0.283187389373779,1
-0.284537076950073,1
-0.275453686714172,1
-0.267007350921631,1
-0.253465354442596,1
-0.238809540867805,1
-0.236737415194511,1
-0.225275322794914,1
-0.22369921207428,1
-0.219389975070953,1
-0.219325318932533,1
-0.224412903189659,1
-0.228400871157646,1
-0.215650990605354,1
-0.21003432571888,1
-0.201428696513176,1
-0.176388904452324,1
-0.147448301315308,1
-0.104481384158134,1
-0.201977163553238,1
-0.21008774638176,1
-0.208821132779121,1
-0.19114176928997,1
-0.170600980520248,1
-0.15639516711235,1
-0.145318850874901,1
-0.147632226347923,1
-0.148863062262535,1
-0.146214067935944,1
-0.142068967223167,1
-0.149516463279724,1
-0.182637333869934,1
-0.187214866280556,1
-0.180986255407333,1
-0.18383052945137,1
-0.186693876981735,1
-0.192454591393471,1
-0.225599259138107,1
-0.242377862334251,1
-0.266540288925171,1
-0.273729801177979,1
-0.27933457493782,1
-0.272130489349365,1
-0.264595180749893,1
-0.253539800643921,1
-0.242671519517899,1
-0.241222992539406,1
-0.234684690833092,1
-0.23988875746727,1
-0.237138286232948,1
-0.230870753526688,1
-0.227321907877922,1
-0.23114487528801,1
-0.236073061823845,1
-0.219606295228004,1
-0.205331206321716,1
-0.188966795802116,1
-0.153139293193817,1
-0.109931610524654,1
-0.193483173847198,1
-0.199574679136276,1
-0.206061899662018,1
-0.187728136777878,1
-0.171797022223473,1
-0.157239079475403,1
-0.147293090820312,1
-0.146650746464729,1
-0.139323562383652,1
-0.143525376915932,1
-0.144261211156845,1
-0.156362414360046,1
-0.173791855573654,1
-0.18988835811615,1
-0.18853996694088,1
-0.188483715057373,1
-0.191536918282509,1
-0.191121399402618,1
-0.198695033788681,1
-0.223435789346695,1
-0.239535093307495,1
-0.266409128904343,1
-0.273603111505508,1
-0.278550088405609,1
-0.280232608318329,1
-0.266039848327637,1
-0.255182951688766,1
-0.232173562049866,1
-0.225187510251999,1
-0.259107202291489,1
-0.255892872810364,1
-0.247004389762878,1
-0.240410253405571,1
-0.238622531294823,1
-0.226676285266876,1
-0.227568864822388,1
-0.230456233024597,1
-0.214182868599892,1
-0.188626334071159,1
-0.162938788533211,1
-0.11876618117094,1
-0.0576626248657703,1
-0.18874779343605,1
-0.195407345890999,1
-0.204153165221214,1
-0.195110663771629,1
-0.190482303500175,1
-0.161151051521301,1
-0.151367381215096,1
-0.148346573114395,1
-0.14688067138195,1
-0.146957695484161,1
-0.152952820062637,1
-0.164555087685585,1
-0.183017045259476,1
-0.19409915804863,1
-0.19650462269783,1
-0.196849122643471,1
-0.190741822123528,1
-0.199286565184593,1
-0.199425145983696,1
-0.20672170817852,1
-0.222176343202591,1
-0.232279986143112,1
-0.264514416456223,1
-0.274950623512268,1
-0.278717011213303,1
-0.283503234386444,1
-0.261075496673584,1
-0.248056963086128,1
-0.226801991462708,1
-0.214674189686775,1
-0.25286477804184,1
-0.254725188016891,1
-0.251480847597122,1
-0.253032803535461,1
-0.24406424164772,1
-0.237894177436829,1
-0.235077634453773,1
-0.232134625315666,1
-0.23346583545208,1
-0.213996782898903,1
-0.183507710695267,1
-0.148956120014191,1
-0.0551983788609505,1
-0.157678037881851,1
-0.208756744861603,1
-0.202205702662468,1
-0.187731623649597,1
-0.157938599586487,1
-0.148780286312103,1
-0.149973765015602,1
-0.149174600839615,1
-0.147372290492058,1
-0.153601691126823,1
-0.164976850152016,1
-0.174239456653595,1
-0.186169400811195,1
-0.188946083188057,1
-0.192044138908386,1
-0.19379198551178,1
-0.211901858448982,1
-0.213698193430901,1
-0.223519653081894,1
-0.237082630395889,1
-0.244638934731483,1
-0.268452554941177,1
-0.279302924871445,1
-0.281015753746033,1
-0.28188744187355,1
-0.259050160646439,1
-0.24636010825634,1
-0.231757596135139,1
-0.21848438680172,1
-0.236106529831886,1
-0.243433520197868,1
-0.248146310448647,1
-0.24659851193428,1
-0.239948213100433,1
-0.2350894510746,1
-0.230585813522339,1
-0.227458879351616,1
-0.218883767724037,1
-0.202801376581192,1
-0.154938906431198,1
-0.113098308444023,1
-0.162865832448006,1
-0.176249086856842,1
-0.163890972733498,1
-0.156399220228195,1
-0.155033096671104,1
-0.156085759401321,1
-0.16239807009697,1
-0.158569321036339,1
-0.163375735282898,1
-0.161673963069916,1
-0.166854694485664,1
-0.173636183142662,1
-0.178075209259987,1
-0.177057698369026,1
-0.215880021452904,1
-0.231473594903946,1
-0.23141060769558,1
-0.237270012497902,1
-0.251483917236328,1
-0.256923615932465,1
-0.277758032083511,1
-0.281620502471924,1
-0.278042674064636,1
-0.266739219427109,1
-0.253863006830215,1
-0.244710579514503,1
-0.239060372114182,1
-0.234001457691193,1
-0.237205043435097,1
-0.237694516777992,1
-0.244889318943024,1
-0.252196848392487,1
-0.249294713139534,1
-0.244923189282417,1
-0.236612856388092,1
-0.231351166963577,1
-0.21300496160984,1
-0.188126504421234,1
-0.128726080060005,1
-0.0851596370339394,1
-0.151290729641914,1
-0.162310108542442,1
-0.170428514480591,1
-0.159303799271584,1
-0.162267163395882,1
-0.174069821834564,1
-0.174702525138855,1
-0.17841562628746,1
-0.165718212723732,1
-0.164412602782249,1
-0.167195364832878,1
-0.165103852748871,1
-0.162595584988594,1
-0.146564155817032,1
-0.206714108586311,1
-0.218026220798492,1
-0.251141577959061,1
-0.252015948295593,1
-0.26239338517189,1
-0.273067146539688,1
-0.278050810098648,1
-0.292308241128922,1
-0.286697179079056,1
-0.285199075937271,1
-0.269425302743912,1
-0.258857995271683,1
-0.251359879970551,1
-0.24667577445507,1
-0.245615929365158,1
-0.24005027115345,1
-0.241973057389259,1
-0.238408520817757,1
-0.238964632153511,1
-0.243891656398773,1
-0.251762360334396,1
-0.249091595411301,1
-0.246040716767311,1
-0.234717726707458,1
-0.215414345264435,1
-0.185329467058182,1
-0.146996706724167,1
-0.0697562545537949,1
-0.135990783572197,1
-0.15431335568428,1
-0.15576533973217,1
-0.165045186877251,1
-0.182973027229309,1
-0.187427133321762,1
-0.190789550542831,1
-0.175012022256851,1
-0.170102700591087,1
-0.16909247636795,1
-0.164322316646576,1
-0.169889092445374,1
-0.1632229834795,1
-0.223405629396439,1
-0.257396101951599,1
-0.259057372808456,1
-0.269641757011414,1
-0.28485506772995,1
-0.290207028388977,1
-0.303250461816788,1
-0.29583415389061,1
-0.295290440320969,1
-0.284254223108292,1
-0.271119087934494,1
-0.263498783111572,1
-0.261254161596298,1
-0.251654893159866,1
-0.249725967645645,1
-0.244158640503883,1
-0.244915917515755,1
-0.248901933431625,1
-0.248780786991119,1
-0.238567814230919,1
-0.238073721528053,1
-0.225591465830803,1
-0.185801565647125,1
-0.140369728207588,1
-0.086651012301445,1
-0.132610082626343,1
-0.136483490467072,1
-0.157383844256401,1
-0.178916901350021,1
-0.187341094017029,1
-0.190375134348869,1
-0.174790129065514,1
-0.165648087859154,1
-0.165097251534462,1
-0.164674550294876,1
-0.17778292298317,1
-0.179265603423119,1
-0.185317069292068,1
-0.225533187389374,1
-0.258496552705765,1
-0.268163800239563,1
-0.282675117254257,1
-0.300423294305801,1
-0.303660064935684,1
-0.311590790748596,1
-0.307207465171814,1
-0.307659983634949,1
-0.299917638301849,1
-0.288887679576874,1
-0.278875231742859,1
-0.276172637939453,1
-0.252153724431992,1
-0.257102191448212,1
-0.260152965784073,1
-0.250740647315979,1
-0.244205251336098,1
-0.238854050636292,1
-0.237044483423233,1
-0.222884550690651,1
-0.218483820557594,1
-0.200257673859596,1
-0.159811988472939,1
-0.108617097139359,1
-0.124310873448849,1
-0.144260436296463,1
-0.162663713097572,1
-0.183338224887848,1
-0.190235167741776,1
-0.184980124235153,1
-0.182529643177986,1
-0.186178907752037,1
-0.191527903079987,1
-0.195128843188286,1
-0.195738106966019,1
-0.197786509990692,1
-0.202499285340309,1
-0.216009393334389,1
-0.228454783558846,1
-0.261261701583862,1
-0.275146961212158,1
-0.285326093435287,1
-0.297511041164398,1
-0.300956875085831,1
-0.314372569322586,1
-0.312971979379654,1
-0.314187854528427,1
-0.308729082345963,1
-0.304708451032639,1
-0.294084757566452,1
-0.288096994161606,1
-0.263645082712173,1
-0.258746713399887,1
-0.258525997400284,1
-0.268048167228699,1
-0.265835374593735,1
-0.253858685493469,1
-0.237110391259193,1
-0.232425704598427,1
-0.219206362962723,1
-0.204392105340958,1
-0.196752771735191,1
-0.166175082325935,1
-0.113711215555668,1
-0.132249921560287,1
-0.160353615880013,1
-0.187601968646049,1
-0.201241627335548,1
-0.191031813621521,1
-0.185446888208389,1
-0.192442297935486,1
-0.204340636730194,1
-0.211939051747322,1
-0.215971693396568,1
-0.21646948158741,1
-0.219263955950737,1
-0.225052013993263,1
-0.237358048558235,1
-0.26486736536026,1
-0.280994296073914,1
-0.291169881820679,1
-0.307448923587799,1
-0.310054361820221,1
-0.323183596134186,1
-0.321245044469833,1
-0.321026563644409,1
-0.315026342868805,1
-0.319182932376862,1
-0.308691084384918,1
-0.301257103681564,1
-0.27572238445282,1
-0.264928013086319,1
-0.264548480510712,1
-0.272361010313034,1
-0.272645205259323,1
-0.253165304660797,1
-0.238035142421722,1
-0.223251044750214,1
-0.201510787010193,1
-0.172281071543694,1
-0.150099694728851,1
-0.10007518529892,1
-0.129160344600677,1
-0.169602036476135,1
-0.190453469753265,1
-0.186093658208847,1
-0.193672299385071,1
-0.202149450778961,1
-0.22299425303936,1
-0.236195996403694,1
-0.243555158376694,1
-0.246644541621208,1
-0.245093673467636,1
-0.247196599841118,1
-0.259062737226486,1
-0.275500357151031,1
-0.281663179397583,1
-0.291769027709961,1
-0.312544405460358,1
-0.320058226585388,1
-0.331228733062744,1
-0.32680532336235,1
-0.324074417352676,1
-0.315157502889633,1
-0.316714376211166,1
-0.307102918624878,1
-0.29552748799324,1
-0.278266757726669,1
-0.274798184633255,1
-0.276411235332489,1
-0.280921339988708,1
-0.274744272232056,1
-0.253664076328278,1
-0.232580050826073,1
-0.206012487411499,1
-0.171090006828308,1
-0.143336534500122,1
-0.0935958549380302,1
-0.169953376054764,1
-0.180326193571091,1
-0.183381304144859,1
-0.19554802775383,1
-0.221826419234276,1
-0.250500857830048,1
-0.254662930965424,1
-0.267040431499481,1
-0.268721729516983,1
-0.270125418901443,1
-0.273099988698959,1
-0.282100111246109,1
-0.286373108625412,1
-0.297913163900375,1
-0.320111304521561,1
-0.330230206251144,1
-0.340924054384232,1
-0.337390273809433,1
-0.333811163902283,1
-0.320300251245499,1
-0.316761761903763,1
-0.306511610746384,1
-0.291835367679596,1
-0.280660331249237,1
-0.283124804496765,1
-0.281372338533401,1
-0.27354034781456,1
-0.268080413341522,1
-0.248682484030724,1
-0.209489941596985,1
-0.180381119251251,1
-0.130654141306877,1
-0.164028882980347,1
-0.180275082588196,1
-0.199147433042526,1
-0.229785531759262,1
-0.248432323336601,1
-0.263170689344406,1
-0.272713631391525,1
-0.27380359172821,1
-0.274276316165924,1
-0.281700491905212,1
-0.295163154602051,1
-0.300062447786331,1
-0.312648057937622,1
-0.316166490316391,1
-0.328217595815659,1
-0.32852378487587,1
-0.332166314125061,1
-0.326552033424377,1
-0.317051768302917,1
-0.313373655080795,1
-0.297808796167374,1
-0.299531400203705,1
-0.304023951292038,1
-0.280260890722275,1
-0.259603142738342,1
-0.240248888731003,1
-0.218235224485397,1
-0.161590233445168,1
-0.112678296864033,1
-0.154756650328636,1
-0.170403242111206,1
-0.201695755124092,1
-0.222680523991585,1
-0.235694631934166,1
-0.269377678632736,1
-0.2728411257267,1
-0.267695069313049,1
-0.260964095592499,1
-0.275465369224548,1
-0.283803433179855,1
-0.300251662731171,1
-0.303628236055374,1
-0.310440927743912,1
-0.309672862291336,1
-0.347114503383636,1
-0.337167292833328,1
-0.328650057315826,1
-0.334372192621231,1
-0.319663107395172,1
-0.30353182554245,1
-0.291845709085464,1
-0.275139361619949,1
-0.243776544928551,1
-0.218538075685501,1
-0.181273266673088,1
-0.126846224069595,1
-0.150366693735123,1
-0.189817696809769,1
-0.217522636055946,1
-0.22948531806469,1
-0.230674117803574,1
-0.253261834383011,1
-0.265586197376251,1
-0.256124913692474,1
-0.256887137889862,1
-0.260060369968414,1
-0.281231760978699,1
-0.275466024875641,1
-0.312228828668594,1
-0.298716306686401,1
-0.293019384145737,1
-0.27884966135025,1
-0.247125715017319,1
-0.234639912843704,1
-0.203809574246407,1
-0.240480333566666,1
-0.113300308585167,1
-0.164242178201675,1
-0.162444442510605,1
-0.176900058984756,1
-0.189708516001701,1
-0.212672188878059,1
-0.233683153986931,1
-0.237373158335686,1
-0.241985857486725,1
-0.249566197395325,1
-0.251389622688293,1
-0.229573249816895,1
-0.137354239821434,1
-0.177426695823669,1
-0.183989241719246,1
-0.195558086037636,1
-0.214750394225121,1
-0.230267345905304,1
-0.251365125179291,1
-0.258869349956512,1
-0.242289543151855,1
-0.195949897170067,1
-0.19664840400219,1
-0.195655331015587,1
-0.212138131260872,1
-0.221951842308044,1
-0.241960868239403,1
-0.245487779378891,1
-0.256002157926559,1
-0.256365776062012,1
-0.248030602931976,1
-0.224959015846252,1
-0.198469221591949,1
-0.123188957571983,1
-0.107618726789951,1
-0.14346881210804,1
-0.172248840332031,1
-0.188268810510635,1
-0.201632872223854,1
-0.205997437238693,1
-0.215816214680672,1
-0.230982199311256,1
-0.256475001573563,1
-0.267093151807785,1
-0.265919983386993,1
-0.256463438272476,1
-0.254117459058762,1
-0.246573001146317,1
-0.238452509045601,1
-0.224840462207794,1
-0.186115920543671,1
-0.18144266307354,1
-0.205591797828674,1
-0.215837776660919,1
-0.218840703368187,1
-0.234016343951225,1
-0.241128385066986,1
-0.250352382659912,1
-0.259663075208664,1
-0.272205352783203,1
-0.271915107965469,1
-0.266178756952286,1
-0.248685300350189,1
-0.22037960588932,1
-0.188050076365471,1
-0.179970055818558,1
-0.172711834311485,1
-0.196761399507523,1
-0.212721452116966,1
-0.229518204927444,1
-0.237455457448959,1
-0.239643305540085,1
-0.25457090139389,1
-0.284825146198273,1
-0.292797386646271,1
-0.290098816156387,1
-0.276535958051682,1
-0.263492435216904,1
-0.248019710183144,1
-0.238078236579895,1
-0.234361007809639,1
-0.223870649933815,1
-0.213273733854294,1
-0.215899348258972,1
-0.242632195353508,1
-0.236295863986015,1
-0.241478949785233,1
-0.246153965592384,1
-0.251176059246063,1
-0.258364915847778,1
-0.258106470108032,1
-0.255152374505997,1
-0.268269807100296,1
-0.275139808654785,1
-0.280662417411804,1
-0.279346376657486,1
-0.262935996055603,1
-0.243837460875511,1
-0.204496264457703,1
-0.197931945323944,1
-0.201844871044159,1
-0.222694501280785,1
-0.239195361733437,1
-0.252360910177231,1
-0.263948559761047,1
-0.270840436220169,1
-0.284844607114792,1
-0.308035492897034,1
-0.313088238239288,1
-0.305693566799164,1
-0.298257648944855,1
-0.286603271961212,1
-0.275381565093994,1
-0.268351793289185,1
-0.26625594496727,1
-0.269746869802475,1
-0.249257877469063,1
-0.229998797178268,1
-0.217921882867813,1
-0.229991540312767,1
-0.254508882761002,1
-0.252529740333557,1
-0.256435126066208,1
-0.264061242341995,1
-0.264003843069077,1
-0.270734965801239,1
-0.268028408288956,1
-0.264671415090561,1
-0.261223167181015,1
-0.279771745204926,1
-0.286891877651215,1
-0.2897789478302,1
-0.289009362459183,1
-0.281646013259888,1
-0.254563122987747,1
-0.217187955975533,1
-0.207017213106155,1
-0.204680100083351,1
-0.234071761369705,1
-0.258654356002808,1
-0.277049660682678,1
-0.28592774271965,1
-0.292739719152451,1
-0.30170077085495,1
-0.316761761903763,1
-0.315354615449905,1
-0.31175297498703,1
-0.306936472654343,1
-0.297298520803452,1
-0.286575227975845,1
-0.28333443403244,1
-0.281559705734253,1
-0.27370148897171,1
-0.277487456798553,1
-0.261105060577393,1
-0.23707526922226,1
-0.212158620357513,1
-0.231964007019997,1
-0.256765007972717,1
-0.28089514374733,1
-0.290175944566727,1
-0.289457023143768,1
-0.288057953119278,1
-0.288310348987579,1
-0.284506440162659,1
-0.291632980108261,1
-0.289548635482788,1
-0.281022220849991,1
-0.277293235063553,1
-0.283101230859756,1
-0.297596395015717,1
-0.302402079105377,1
-0.295337855815887,1
-0.276071518659592,1
-0.251076817512512,1
-0.245339781045914,1
-0.246289148926735,1
-0.254692852497101,1
-0.274277359247208,1
-0.294893980026245,1
-0.305763006210327,1
-0.3121617436409,1
-0.318914264440536,1
-0.32093557715416,1
-0.324185609817505,1
-0.319141805171967,1
-0.318535506725311,1
-0.314106583595276,1
-0.310961931943893,1
-0.305689603090286,1
-0.308293521404266,1
-0.304011523723602,1
-0.297989428043365,1
-0.279683113098145,1
-0.249774664640427,1
-0.216971859335899,1
-0.213333576917648,1
-0.187366262078285,1
-0.214071050286293,1
-0.229538202285767,1
-0.260322690010071,1
-0.285098731517792,1
-0.303118050098419,1
-0.306867301464081,1
-0.304828137159348,1
-0.302154511213303,1
-0.308543354272842,1
-0.308732748031616,1
-0.311449199914932,1
-0.307744175195694,1
-0.297569930553436,1
-0.283096849918365,1
-0.276838600635529,1
-0.288913309574127,1
-0.30231299996376,1
-0.30048680305481,1
-0.2877536714077,1
-0.274387329816818,1
-0.271724462509155,1
-0.268656343221664,1
-0.268932014703751,1
-0.281742304563522,1
-0.300456762313843,1
-0.304031223058701,1
-0.31229156255722,1
-0.314167708158493,1
-0.312632948160172,1
-0.314997941255569,1
-0.315460592508316,1
-0.328938037157059,1
-0.331981241703033,1
-0.327984750270844,1
-0.32549187541008,1
-0.327335566282272,1
-0.320710927248001,1
-0.315138220787048,1
-0.297888934612274,1
-0.280595898628235,1
-0.258879393339157,1
-0.239124357700348,1
-0.225061133503914,1
-0.209791705012321,1
-0.225225687026978,1
-0.249780029058456,1
-0.259488105773926,1
-0.276890188455582,1
-0.29305163025856,1
-0.305303812026978,1
-0.312776327133179,1
-0.313135892152786,1
-0.314210921525955,1
-0.317822754383087,1
-0.317564308643341,1
-0.310192555189133,1
-0.307849198579788,1
-0.301679700613022,1
-0.282813161611557,1
-0.27301812171936,1
-0.286137104034424,1
-0.30012446641922,1
-0.307840794324875,1
-0.304863452911377,1
-0.29378205537796,1
-0.291437774896622,1
-0.28410279750824,1
-0.28225702047348,1
-0.287165075540543,1
-0.301473349332809,1
-0.309128046035767,1
-0.310433387756348,1
-0.303477585315704,1
-0.294350862503052,1
-0.292858064174652,1
-0.301724463701248,1
-0.318432211875916,1
-0.329637825489044,1
-0.333516508340836,1
-0.331330358982086,1
-0.334321230649948,1
-0.32742640376091,1
-0.317718058824539,1
-0.306054204702377,1
-0.295535802841187,1
-0.28483322262764,1
-0.275395035743713,1
-0.243864759802818,1
-0.226621195673943,1
-0.173227787017822,1
-0.231464102864265,1
-0.25849649310112,1
-0.288806706666946,1
-0.302075445652008,1
-0.304682105779648,1
-0.30953311920166,1
-0.313144713640213,1
-0.321319848299026,1
-0.325822532176971,1
-0.324584156274796,1
-0.320775628089905,1
-0.315058380365372,1
-0.308385223150253,1
-0.300638556480408,1
-0.280473619699478,1
-0.282300919294357,1
-0.278875291347504,1
-0.291832119226456,1
-0.302757143974304,1
-0.30819907784462,1
-0.310659140348434,1
-0.309197127819061,1
-0.303579866886139,1
