effectSizes_rating_withBrehl,sig_rating_withBrehl
0.00128452130593359,0
0.00319097354076803,0
0.00256103253923357,0
-0.0007283576996997,0
-0.00413950858637691,0
0.00193296128418297,0
-0.00265370006673038,0
0.0031028538942337,0
-0.00642033061012626,0
-0.0074565876275301,0
-0.0171032473444939,0
-0.0182255934923887,0
-0.00351135199889541,0
0.0170605424791574,0
0.0275412295013666,0
0.0281057897955179,0
0.0271588340401649,0
0.023121764883399,0
0.0268065631389618,0
0.0238680262118578,0
0.0117612611502409,0
0.0136259216815233,0
0.0282356198877096,0
0.014646272175014,0
0.0117670511826873,0
0.00250441068783402,0
-0.0030365027487278,0
-0.00742986565455794,0
-0.00705226138234138,0
-0.00681908475235105,0
-0.0146355926990509,0
-0.0192568209022284,0
-0.0242375526577234,0
-0.0247533973306417,0
-0.0222113523632288,0
-0.0189409144222736,0
-0.0254044234752655,0
-0.0273336879909039,0
-0.0129879163578153,0
-0.00846242532134056,0
-0.0111160930246115,0
-0.018230002373457,0
-0.0175973046571016,0
-0.0126221748068929,0
-0.0116207236424088,0
-0.00608092080801725,0
-0.00119074818212539,0
0.0367484763264656,0
0.0606471598148346,0
0.0715409591794014,0
0.0580855831503868,0
0.043346643447876,0
0.0120995976030827,0
0.00123463466297835,0
-0.00633101118728518,0
-0.00655998336151242,0
0.00241361605003476,0
0.00889746006578207,0
0.0126670030876994,0
0.0093451589345932,0
-0.00219420343637466,0
-0.00572892604395747,0
-0.000151019761688076,0
0.00275107729248703,0
-0.00920200534164906,0
-0.0130672082304955,0
-0.00246401294134557,0
0.0139032239094377,0
0.0244331546127796,0
0.0257850978523493,0
0.0221999567002058,0
0.0145178018137813,0
0.0186506025493145,0
0.0193886626511812,0
0.00790696125477552,0
0.00059097760822624,0
0.0276125147938728,0
0.0131603265181184,0
0.00659648375585675,0
-0.00440895231440663,0
-0.00395291997119784,0
-0.00418457109481096,0
-0.00563267944380641,0
-0.00504036294296384,0
-0.0082637881860137,0
-0.0120304552838206,0
-0.0135327950119972,0
-0.015543962828815,0
-0.0110040111467242,0
-0.0127842705696821,0
-0.0181617122143507,0
-0.0255773644894361,0
-0.0202747099101543,0
-0.0127706145867705,0
-0.00601121736690402,0
-0.00146973400842398,0
0.012539547868073,0
0.0335724949836731,0
0.0462157502770424,0
0.0453687533736229,0
0.0400072373449802,0
0.0240279268473387,0
-0.000648784160148352,0
-0.0123267397284508,0
-0.0258223544806242,0
-0.0255063157528639,0
-0.00687241600826383,0
0.00247758137993515,0
0.0123820221051574,0
0.0215098652988672,0
0.00644413335248828,0
0.00120028213132173,0
0.00644506607204676,0
0.014315134845674,0
0.0187942367047071,0
0.0153507590293884,0
0.0131372893229127,0
0.00914699397981167,0
0.0145882740616798,0
0.0161719266325235,0
0.00799935963004827,0
0.00857675727456808,0
0.00674688071012497,0
0.010583040304482,0
0.00324135716073215,0
-0.00983732100576162,0
-0.00614695018157363,0
-0.00507452758029103,0
-0.0026993821375072,0
-0.00180466275196522,0
-0.00106639508157969,0
0.0032062151003629,0
0.00227503548376262,0
-0.00392082845792174,0
-0.00408776989206672,0
-0.00408049579709768,0
-0.00679536862298846,0
-0.00044507416896522,0
0.0069868485443294,0
0.020047765225172,0
0.0319223329424858,0
0.0364343076944351,0
0.03720673173666,0
0.0320337750017643,0
0.0199160668998957,0
-0.00728762522339821,0
-0.0296028200536966,0
-0.0433742292225361,0
0.00851656682789326,0
0.0176029000431299,0
0.0102134114131331,0
0.00182107009459287,0
0.00211903196759522,0
0.00674069672822952,0
0.00751752406358719,0
0.00518366694450378,0
0.00515744788572192,0
0.00300126755610108,0
0.00770257227122784,0
0.0140177765861154,0
0.00766597967594862,0
0.00848940014839172,0
0.00655456073582172,0
0.00996008422225714,0
0.0104556092992425,0
-0.0036400721874088,0
-0.00279158330522478,0
-0.00095551845151931,0
-0.00107745779678226,0
0.000409459753427655,0
0.00599949294701219,0
0.00827912054955959,0
0.00232594180852175,0
-0.0025061012711376,0
-0.0092193391174078,0
-0.00391100626438856,0
-0.00298823229968548,0
0.00996837113052607,0
0.011935974471271,0
0.0153045719489455,0
0.0235449392348528,0
0.0301122479140759,0
0.0369106493890285,0
0.037686675786972,0
0.0278339609503746,0
0.00291160913184285,0
-0.0216605942696333,0
-0.037521667778492,0
-0.00497310049831867,0
-0.00226349639706314,0
-0.00728118140250444,0
-0.00692562991753221,0
-0.00414850236847997,0
0.00178929464891553,0
0.00276695610955358,0
-0.001102160429582,0
0.00134205596987158,0
0.00169354164972901,0
0.00796991214156151,0
0.0165895763784647,0
0.0078775379806757,0
0.0129853300750256,0
0.0165566653013229,0
0.0203232988715172,0
0.0223110020160675,0
0.00970086641609669,0
0.0103579666465521,0
0.00984275806695223,0
0.00579379219561815,0
0.00217092130333185,0
0.00521523784846067,0
0.00161244685295969,0
-0.0110304336994886,0
-0.0189090315252542,0
-0.0169446598738432,0
-0.00742640160024166,0
0.0158466454595327,0
0.0181577168405056,0
0.0154104772955179,0
0.0172254703938961,0
0.0267110038548708,0
0.0316741541028023,0
0.0383859388530254,0
0.0331829972565174,0
0.0208228770643473,0
-0.00102609489113092,0
-0.0169238951057196,0
-0.0195196755230427,0
-0.0192879848182201,0
-0.00962641648948193,0
-0.00505682267248631,0
0.00365887675434351,0
0.00765123125165701,0
0.00496355444192886,0
0.00531710078939795,0
0.00370235973969102,0
0.0134070962667465,0
0.0172171164304018,0
0.0050502847880125,0
0.00839503016322851,0
-0.0054440344683826,0
0.0228828210383654,0
0.0333782285451889,0
0.0394156202673912,0
0.031275387853384,0
0.0261830165982246,0
0.018715888261795,0
0.00587438186630607,0
0.00179992709308863,0
-0.00359471864067018,0
-0.0121324397623539,0
-0.0289747770875692,0
-0.0257822219282389,0
-0.0280129536986351,0
-0.0100432485342026,0
0.0258193872869015,0
0.0210466552525759,0
0.0177620835602283,0
0.0112204998731613,0
0.0247549656778574,0
0.0348955132067204,0
0.0465890690684319,0
0.0443171747028828,0
0.0345926806330681,0
0.0166053809225559,0
0.00528222694993019,0
-0.0296482536941767,0
-0.0229753963649273,0
-0.0116705391556025,0
-0.00658125849440694,0
0.00109191879164428,0
0.00743172550573945,0
0.00790430791676044,0
0.00965522136539221,0
0.0106159690767527,0
0.0132205039262772,0
0.0165115054696798,0
0.00790905766189098,0
0.00372107746079564,0
-0.00370261375792325,0
0.0262255948036909,0
0.0441329777240753,0
0.0488027520477772,0
0.0407574772834778,0
0.0294570680707693,0
0.0210485998541117,0
0.00651897490024567,0
-0.00103534676600248,0
-0.00930597260594368,0
-0.0111178448423743,0
-0.0172442197799683,0
-0.0129163786768913,0
-0.00433923210948706,0
0.00426085060462356,0
0.00913369841873646,0
0.0145046040415764,0
0.00823159888386726,0
0.0312609151005745,0
0.0306842382997274,0
0.0248294733464718,0
0.021655211225152,0
0.032122977077961,0
0.044945128262043,0
0.060451976954937,0
0.055593304336071,0
0.0392934158444405,0
0.0236332193017006,0
0.020462092012167,0
-0.0262582637369633,0
-0.0341529585421085,0
-0.0322502367198467,0
-0.0304911602288485,0
-0.0236342195421457,0
-0.013728953897953,0
-0.00574361439794302,0
-0.00210182252340019,0
0.00132535945158452,0
0.00583264138549566,0
0.0107624446973205,0
0.00957795325666666,0
0.0100446259602904,0
0.0125721534714103,0
0.00746510410681367,0
0.00461099483072758,0
-0.0122025208547711,0
0.0309294108301401,0
0.0436704903841019,0
0.0462349057197571,0
0.0403443202376366,0
0.0320757925510406,0
0.0226644854992628,0
0.01266008336097,0
0.00287240371108055,0
-0.00284045957960188,0
-0.00173987075686455,0
-0.0104687726125121,0
-0.0118322987109423,0
-0.00756974518299103,0
0.00121781136840582,0
0.0165757033973932,0
0.0221245270222425,0
0.0159545484930277,0
0.0132112912833691,0
0.0275448095053434,0
0.0375528298318386,0
0.041182491928339,0
0.0362646691501141,0
0.0411103703081608,0
0.0515903420746326,0
0.0604673400521278,0
0.0544172115623951,0
0.0321823209524155,0
0.0181530173867941,0
0.0211090631783009,0
0.0279739070683718,0
-0.0318180844187737,0
-0.0379024147987366,0
-0.034235030412674,0
-0.0299233850091696,0
-0.0287731382995844,0
-0.0188589841127396,0
-0.0109915407374501,0
-0.00943530071526766,0
-0.0087158540263772,0
-0.000406526756705716,0
0.00525647820904851,0
0.0104632563889027,0
0.0106672029942274,0
0.0145763484761119,0
0.000940669036936015,0
0.00562685076147318,0
-0.0165302101522684,0
0.0404620543122292,0
0.0407135300338268,0
0.0451583415269852,0
0.0377333275973797,0
0.0296645816415548,0
0.0227099843323231,0
0.0190530866384506,0
0.0121337315067649,0
0.00950516760349274,0
0.00581962382420897,0
0.00414522876963019,0
0.000817529740743339,0
-0.00357785308733582,0
0.00270287250168622,0
0.0313761606812477,0
0.0420449413359165,0
0.0475357584655285,0
0.0480802804231644,0
0.0420511662960052,0
0.0400679297745228,0
0.045930989086628,0
0.0484943278133869,0
0.0424806103110313,0
0.0287018101662397,0
0.0230898763984442,0
0.0266808345913887,0
0.0372104309499264,0
-0.0140155870467424,0
-0.0125315152108669,0
-0.00999488960951567,0
-0.0104119461029768,0
-0.00606131507083774,0
-0.00944688357412815,0
-0.00106979545671493,0
0.00620196759700775,0
0.00996292196214199,0
0.0116897718980908,0
0.0176556315273046,0
0.00557974772527814,0
0.00934621505439281,0
-0.0159013736993074,0
0.0479686222970486,0
0.0532093532383442,0
0.0472692139446735,0
0.0339514277875423,0
0.0223844777792692,0
0.0180623549968004,0
0.018293458968401,0
0.0186653193086386,0
0.0203343480825424,0
0.0138573823496699,0
0.00489330198615789,0
0.00677004316821694,0
0.00189631711691618,0
0.00752900447696447,0
0.0456657335162163,0
0.0533024109899998,0
0.049831435084343,0
0.0424673035740852,0
0.0311768651008606,0
0.026421070098877,0
0.0347270034253597,0
0.0324416980147362,0
0.0268250722438097,0
0.020721172913909,0
0.0230884719640017,0
0.031472560018301,0
0.0368475914001465,0
0.0041220304556191,0
0.0121697764843702,0
0.00744607904925942,0
0.00377178587950766,0
0.00846280623227358,0
0.00308428984135389,0
0.0108769470825791,0
0.013435791246593,0
0.0118673788383603,0
0.0156667120754719,0
0.0147139737382531,0
0.00171176379080862,0
-0.000472805113531649,0
0.0501055382192135,0
0.0522750988602638,0
0.0485993325710297,0
0.0322499014437199,0
0.0233280789107084,0
0.0193341113626957,0
0.0181250385940075,0
0.0149512141942978,0
0.0118139693513513,0
0.00799029879271984,0
0.00155257759615779,0
0.00371994427405298,0
0.00567936850711703,0
0.0122066158801317,0
0.0482761189341545,0
0.0576015636324883,0
0.0492185689508915,0
0.0371413603425026,0
0.0236584600061178,0
0.0199653748422861,0
0.027656514197588,0
0.0295717306435108,0
0.0249239336699247,0
0.0221249032765627,0
0.025628712028265,0
0.0275234282016754,0
0.0277893152087927,0
0.012101381085813,0
0.0123432315886021,0
0.0146183175966144,0
0.0063712177798152,0
0.00925018824636936,0
0.0107764964923263,0
0.0159657597541809,0
0.0164635479450226,0
0.016444269567728,0
0.0202268175780773,0
0.0192115530371666,0
0.00262591941282153,0
-0.00499762408435345,0
0.0481956750154495,0
0.042484488338232,0
0.0316368043422699,0
0.0286982301622629,0
0.0298814196139574,0
0.0275723431259394,0
0.017010385170579,0
0.00638449285179377,0
0.00964898429811001,0
0.0083729000762105,0
0.00980890821665525,0
0.0105193601921201,0
0.026256425306201,0
0.0359606668353081,0
0.0460175424814224,0
0.0547555312514305,0
0.046174768358469,0
0.0348368771374226,0
0.0260781589895487,0
0.0254626497626305,0
0.0273005720227957,0
0.0272193551063538,0
0.0204442217946053,0
0.0208837259560823,0
0.0223927907645702,0
0.0156197035685182,0
0.0169592443853617,0
0.0132498722523451,0
0.0143038565292954,0
0.00889345724135637,0
0.0105900885537267,0
0.00713340286165476,0
0.0120011121034622,0
0.0146574089303613,0
0.0208173878490925,0
0.0167362634092569,0
0.0128389410674572,0
0.0162070281803608,0
0.0121045857667923,0
-0.00616271980106831,0
0.0331752449274063,0
0.0356949754059315,0
0.03776765614748,0
0.0409047082066536,0
0.0328616797924042,0
0.0173199158161879,0
0.0113170137628913,0
0.017721751704812,0
0.0230685714632273,0
0.0219325311481953,0
0.0216410458087921,0
0.037967287003994,0
0.0294153094291687,0
0.0426613800227642,0
0.0526460036635399,0
0.0464450269937515,0
0.0390499606728554,0
0.0310067404061556,0
0.0316207185387611,0
0.0311541724950075,0
0.0222197249531746,0
0.0145718296989799,0
0.0141594531014562,0
0.00923662073910236,0
0.00253237783908844,0
0.00548354396596551,0
0.00957468710839748,0
0.0156590659171343,0
0.0106160677969456,0
0.0130256442353129,0
0.00837927404791117,0
0.00720160966739058,0
0.0135908862575889,0
0.0208252016454935,0
0.0188236925750971,0
0.0117425629869103,0
0.0112641109153628,0
-0.00636666500940919,0
-0.0358995012938976,0
0.0195212941616774,0
0.0282137468457222,0
0.0316182598471642,0
0.0376066714525223,0
0.0341916494071484,0
0.0216974150389433,0
0.0214625839143991,0
0.026370245963335,0
0.0294411405920982,0
0.0294915828853846,0
0.0294648073613644,0
0.0373275019228458,0
0.0249381363391876,0
0.040372408926487,0
0.0458516888320446,0
0.0405733659863472,0
0.0431533306837082,0
0.0423029512166977,0
0.0404532104730606,0
0.0333873964846134,0
0.0220759678632021,0
0.0132241314277053,0
0.00953516364097595,0
0.000335551187163219,0
0.000678335898555815,0
0.00606426829472184,0
0.011051207780838,0
0.014168931171298,0
0.0164634920656681,0
0.0195663906633854,0
0.0125322714447975,0
0.0147877726703882,0
0.0228404588997364,0
0.0271509289741516,0
0.0255297757685184,0
0.0168073587119579,0
0.00916720274835825,0
-0.0143415089696646,0
0.0129281803965569,0
0.0234949588775635,0
0.0175314322113991,0
0.0194058492779732,0
0.0193458721041679,0
0.0213026478886604,0
0.0279829688370228,0
0.0220098998397589,0
0.0253376662731171,0
0.0342162288725376,0
0.0540693141520023,0
0.0608210116624832,0
0.0177394021302462,0
0.0304376780986786,0
0.0399183295667171,0
0.0393067933619022,0
0.0414399579167366,0
0.0385948978364468,0
0.0358916036784649,0
0.0260754209011793,0
0.019712382927537,0
0.0127676809206605,0
0.002849698998034,0
-0.00701018469408154,0
-0.0022602891549468,0
0.000630432332400233,0
0.00781643111258745,0
0.0317309908568859,0
0.0264913067221642,0
0.0283534675836563,0
0.0290806815028191,0
0.0237408708781004,0
0.0199912153184414,0
0.0282275062054396,0
0.0256675649434328,0
0.0208362620323896,0
0.00454463483765721,0
-0.002729736501351,0
-0.039184644818306,0
0.00653256475925446,0
0.00112687610089779,0
0.0066781435161829,0
0.00362833077087998,0
-1.6788522771094e-05,0
0.00258498638868332,0
0.0107987942174077,0
0.0204855147749186,0
0.037870179861784,0
0.0521149151027203,0
0.065705269575119,0
0.0580357573926449,0
0.0191841069608927,0
0.0264434162527323,0
0.0304380487650633,0
0.0312381014227867,0
0.0270050801336765,0
0.0258900094777346,0
0.0189224034547806,0
0.0193721242249012,0
0.015321534126997,0
0.00729695800691843,0
-0.00414858618751168,0
0.000971719447989017,0
0.00727397296577692,0
0.0326995551586151,0
0.0342756919562817,0
0.038401160389185,0
0.0377529636025429,0
0.0328029654920101,0
0.0367897935211658,0
0.0290191229432821,0
0.0288824718445539,0
0.0195544827729464,0
0.0139958439394832,0
-0.0151782790198922,0
-0.0258419290184975,0
0.0020196761470288,0
0.00480323703959584,0
0.0102469250559807,0
0.00826624408364296,0
-0.00463050371035933,0
-0.0108951656147838,0
-0.00492666848003864,0
0.00974478293210268,0
0.0323640145361423,0
0.0421045497059822,0
0.0492297485470772,0
0.0455442704260349,0
0.0269629489630461,0
0.00908238999545574,0
0.00708939787000418,0
0.0147358411923051,0
0.0202153138816357,0
0.0113598965108395,0
0.00580377364531159,0
0.0100772902369499,0
0.0068011567927897,0
0.0110667608678341,0
0.011668891645968,0
0.0110800769180059,0
0.00272206123918295,0
0.00467850686982274,0
0.0109833776950836,0
0.0238232668489218,0
0.0235915426164865,0
0.0215498078614473,0
0.0344421230256557,0
0.0397365279495716,0
0.0536529645323753,0
0.0571893379092216,0
0.0498150661587715,0
0.0395544469356537,0
0.0235382728278637,0
0.00546446116641164,0
-0.00336435693316162,0
-0.0327103659510612,0
0.0143482489511371,0
0.00589417247101665,0
0.00449741119518876,0
-0.00630433158949018,0
-0.0142760518938303,0
-0.00666569545865059,0
0.00929454248398542,0
0.0384973213076591,0
0.0437565967440605,0
0.041575975716114,0
0.0284921191632748,0
0.0119356783106923,0
-0.00564278755337,0
-0.0233611054718494,0
-0.0217649005353451,0
-0.00190916191786528,0
0.00837956555187702,0
0.00787113141268492,0
-0.00377288809977472,0
-0.00608579535037279,0
-0.000836142629850656,0
-0.00303096114657819,0
0.000825292663648725,0
0.00890470668673515,0
0.0139719760045409,0
0.00934311561286449,0
0.0115556409582496,0
0.00548098655417562,0
-0.000498599139973521,0
0.00686509814113379,0
0.0144625268876553,0
0.0115047115832567,0
0.0102354642003775,0
0.0244429968297482,0
0.0414978191256523,0
0.050337690860033,0
0.0517632961273193,0
0.0465335100889206,0
0.0332459472119808,0
0.009105509147048,0
-0.0145063940435648,0
0.0145643651485443,0
0.00521749258041382,0
0.000399340176954865,0
-0.00955327320843935,0
-0.00428995629772544,0
0.0109844245016575,0
0.0375986285507679,0
0.028867956250906,0
0.0208997540175915,0
0.00735689466819167,0
-0.0109772579744458,0
-0.0278440713882446,0
-0.0320301316678524,0
-0.0327216759324074,0
-0.0119112692773342,0
0.00275887199677527,0
0.00309714232571423,0
-0.00813935231417418,0
-0.00980394706130028,0
-0.00771466735750437,0
-0.0108905201777816,0
-0.00830293167382479,0
-0.00444798311218619,0
0.00610618619248271,0
0.0080867363139987,0
0.0121896797791123,0
0.00754524208605289,0
0.00403530336916447,0
-0.00276480009779334,0
0.00398232089355588,0
-0.00338208698667586,0
-0.00561519432812929,0
-0.00542635098099709,0
0.0245840437710285,0
0.0152218081057072,0
0.00136979611124843,0
-0.00778681365773082,0
-0.0313844494521618,0
-0.0317884422838688,0
-0.037940189242363,0
-0.0231178160756826,0
-0.0110854879021645,0
-0.00640926603227854,0
-0.0134342359378934,0
-0.0165065992623568,0
-0.0119332326576114,0
-0.0134022058919072,0
-0.0141331441700459,0
-0.0149736059829593,0
-0.0154652250930667,0
-0.0104107931256294,0
0.000394360686186701,0
-0.00639405194669962,0
-0.00744253024458885,0
-0.00732593284919858,0
-0.010922584682703,0
-0.0210803057998419,0
-0.0231586936861277,0
-0.0155577221885324,0
-0.0204078443348408,0
-0.0349395573139191,0
-0.0533675774931908,0
-0.0400269106030464,0
-0.0429602824151516,0
-0.039455633610487,0
-0.0271306782960892,0
-0.0268982090055943,0
-0.0226826556026936,0
-0.018545001745224,0
-0.0143150957301259,0
-0.0205798596143723,0
-0.022433390840888,0
-0.0271587874740362,0
-0.0245261266827583,0
-0.0201057586818933,0
-0.0233714319765568,0
-0.0377110689878464,0
-0.0341491959989071,0
-0.028998963534832,0
-0.0195452608168125,0
-0.0329594761133194,0
-0.0239124298095703,0
-0.0209951605647802,0
-0.0237113106995821,0
-0.0290947277098894,0
-0.0291886162012815,0
-0.0311360321938992,0
-0.0308985821902752,0
-0.026038508862257,0
-0.0223897062242031,0
-0.0311676692217588,0
-0.0303047262132168,0
-0.0217943247407675,0
-0.0180141590535641,0
-0.0157775096595287,0
-0.0202766358852386,0
-0.0307354778051376,0
-0.0305276811122894,0
-0.0241449400782585,0
-0.0195717439055443,0
-0.0218138061463833,0
-0.0305659957230091,0
-0.0378190129995346,0
-0.0399134270846844,0
-0.0290931016206741,0
-0.0289063062518835,0
-0.0322055071592331,0
-0.0353369154036045,0
-0.0366261750459671,0
-0.0277299359440804,0
-0.0175228118896484,0
-0.00225493963807821,0
-0.0243453569710255,0
-0.0365243330597878,0
-0.0422830134630203,0
-0.0359678529202938,0
-0.00860584806650877,0
-0.0238099861890078,0
-0.0160318985581398,0
-0.0185598898679018,0
-0.0245851501822472,0
-0.0201672986149788,0
-0.024484358727932,0
-0.0177393909543753,0
-0.0150611121207476,0
-0.0138994520530105,0
-0.0230239555239677,0
-0.0762968584895134,0
0.0128614669665694,0
0.0041252039372921,0
-0.00283722230233252,0
-0.0186944156885147,0
-0.0272506177425385,0
-0.0307963415980339,0
-0.0234822332859039,0
-0.0174659341573715,0
-0.0135384695604444,0
-0.0189404599368572,0
-0.0290750879794359,0
-0.0243167877197266,0
-0.01755166426301,0
-0.00613753823563457,0
-0.00435219332575798,0
-0.00418656272813678,0
-0.00573728932067752,0
-0.0108535811305046,0
-0.0161417406052351,0
-0.0205022487789392,0
-0.0149901732802391,0
-0.0142009807750583,0
-0.0304056089371443,0
-0.0469732917845249,0
-0.0576564222574234,0
-0.0596099160611629,0
0.00486321607604623,0
0.0182473082095385,0
0.0169951990246773,0
0.0140377348288894,0
0.0103113213554025,0
-0.00582283921539783,0
-0.0143081182613969,0
-0.019046600908041,0
-0.0187790505588055,0
-0.0220779087394476,0
-0.0213833935558796,0
-0.0260906685143709,0
-0.0397632382810116,0
-0.0358408540487289,0
-0.0369492471218109,0
-0.0193150583654642,0
-0.026217769831419,0
-0.0148478215560317,0
-0.0161548536270857,0
-0.01322852820158,0
-0.00615775212645531,0
0.00129039550665766,0
0.000149798375787213,0
-0.00737447198480368,0
-0.0135357873514295,0
-0.0152926798909903,0
-0.0168187264353037,0
-0.0164450909942389,0
-0.00880409963428974,0
-0.0176410246640444,0
-0.0315256789326668,0
-0.0432521924376488,0
-0.0538588017225266,0
-0.0508580505847931,0
-0.00787092093378305,0
0.00546997925266623,0
0.00893451645970345,0
0.012153142131865,0
0.0102774538099766,0
0.0046722418628633,0
-0.00767417857423425,0
-0.00897904299199581,0
-0.00847906060516834,0
-0.00925467535853386,0
-0.00698241591453552,0
-0.00337268738076091,0
-0.00733730895444751,0
-0.0154031272977591,0
-0.0197688657790422,0
-0.0271373558789492,0
-0.0202696714550257,0
-0.015345886349678,0
-0.00698222499340773,0
-0.00827983673661947,0
-0.00895924773067236,0
-0.00582202430814505,0
0.000949941226281226,0
0.00238298275507987,0
-0.00504319788888097,0
-0.00801493041217327,0
-0.00873850379139185,0
-0.012492842040956,0
-0.0125637780874968,0
-0.0191454160958529,0
-0.019372746348381,0
-0.0276857111603022,0
-0.0281785260885954,0
-0.0355762802064419,0
-0.0534116104245186,0
-0.0575063936412334,0
-0.0652180165052414,0
-0.0031103256624192,0
-0.00723090395331383,0
0.00440650479868054,0
0.0145073458552361,0
0.0163307748734951,0
0.0128036821261048,0
-0.00454030046239495,0
-0.019644720479846,0
-0.0172750260680914,0
-0.0126719996333122,0
-0.0113109806552529,0
-0.00924701057374477,0
-0.00750939454883337,0
-0.00421311659738421,0
-0.010485946200788,0
-0.0180805772542953,0
-0.0142064495012164,0
-0.0094346571713686,0
-0.00764930760487914,0
-0.00304060778580606,0
-0.00573593657463789,0
-0.0108892675489187,0
-0.00106274709105492,0
0.00574228493496776,0
0.00446453643962741,0
0.00792609341442585,0
-0.000596896279603243,0
-0.00829923711717129,0
-0.0144632086157799,0
-0.0172915738075972,0
-0.0227318927645683,0
-0.0262727923691273,0
-0.0217016339302063,0
-0.0167485512793064,0
-0.0193600654602051,0
-0.0239359829574823,0
-0.0379855595529079,0
-0.066376619040966,0
-0.0716287195682526,0
0.00274015590548515,0
0.00378823815844953,0
-0.00927836261689663,0
-0.00213738926686347,0
0.000107705265691038,0
0.00983612332493067,0
0.00278785708360374,0
-0.0130777088925242,0
-0.0246694330126047,0
-0.020236074924469,0
-0.0169172957539558,0
-0.0148101029917598,0
-0.0193106476217508,0
-0.0172578021883965,0
-0.0174984913319349,0
-0.0223660431802273,0
-0.0231778603047132,0
-0.0215522646903992,0
-0.0143843637779355,0
-0.0106794685125351,0
-0.0024966080673039,0
0.000430287851486355,0
0.0032517344225198,0
0.0103828208521008,0
0.00890733022242785,0
0.00859333109110594,0
0.0100022479891777,0
-0.00330061675049365,0
-0.0121265156194568,0
-0.0193407833576202,0
-0.0169378202408552,0
-0.0227001961320639,0
-0.0209847129881382,0
-0.0113669289276004,0
-0.00544352224096656,0
-0.00322138075716794,0
-0.0111495843157172,0
-0.021986098960042,0
-0.041170246899128,0
-0.064399391412735,0
-0.0617478899657726,0
0.0151944793760777,0
0.00860343128442764,0
0.0119425281882286,0
0.00695930700749159,0
-0.00158766028471291,0
-0.0053486367687583,0
-0.000642032944597304,0
-0.00524727022275329,0
-0.0172422472387552,0
-0.0265894494950771,0
-0.0269034057855606,0
-0.026867188513279,0
-0.0294209308922291,0
-0.0358753018081188,0
-0.0337449721992016,0
-0.032376442104578,0
-0.0349201746284962,0
-0.0386659167706966,0
-0.0345527343451977,0
-0.0212717521935701,0
-0.0121982041746378,0
-0.00543466536328197,0
0.00466512935236096,0
0.00882887281477451,0
0.0190113317221403,0
0.0196749996393919,0
0.0156912598758936,0
0.00897041708230972,0
-0.00262926705181599,0
-0.00765795074403286,0
-0.012303208000958,0
-0.0162567123770714,0
-0.0237978640943766,0
-0.0184594355523586,0
-0.0055067902430892,0
0.000525268900673836,0
-0.00161572138313204,0
-0.00537574524059892,0
-0.00675811152905226,0
-0.0194961335510015,0
-0.030043113976717,0
-0.0291280392557383,0
-0.0414042323827744,0
0.0203158669173717,0
0.032060831785202,0
0.0254210419952869,0
0.0199645478278399,0
0.00899526756256819,0
-0.00241245026700199,0
-0.00691941101104021,0
-0.00352995935827494,0
-0.0113569786772132,0
-0.0223547574132681,0
-0.0332151465117931,0
-0.0318369418382645,0
-0.0357495695352554,0
-0.0439305081963539,0
-0.0520512275397778,0
-0.0479212999343872,0
-0.04495520144701,0
-0.0479942113161087,0
-0.0449318252503872,0
-0.0333297476172447,0
-0.0165525712072849,0
-0.00638953177258372,0
-0.00169862143229693,0
0.00789621472358704,0
0.0127470754086971,0
0.024215554818511,0
0.0325454771518707,0
0.0280391871929169,0
0.0178990736603737,0
0.011686216108501,0
0.00749527243897319,0
-0.00347688980400562,0
-0.0189369451254606,0
-0.0267179626971483,0
-0.0164179466664791,0
-0.00446934811770916,0
-0.00238352548331022,0
-0.00609678542241454,0
-0.0133551442995667,0
-0.00203189719468355,0
-0.00379498931579292,0
-0.0105275250971317,0
-0.0121501069515944,0
-0.0232895892113447,0
-0.0389912873506546,0
0.0134650114923716,0
0.0215792171657085,0
0.0338616669178009,0
0.0338648483157158,0
0.019174424931407,0
0.0140654388815165,0
0.00201722187921405,0
-0.000900170882232487,0
-0.0043304986320436,0
-0.0117372535169125,0
-0.0221744645386934,0
-0.0315273441374302,0
-0.0349726863205433,0
-0.036944106221199,0
-0.0454503782093525,0
-0.0488984063267708,0
-0.0491670332849026,0
-0.0521340779960155,0
-0.0514450296759605,0
-0.0434087067842484,0
-0.026429396122694,0
-0.0148443588986993,0
-0.00603460893034935,0
-0.00425078254193068,0
0.00223082839511335,0
0.00720679480582476,0
0.0234072878956795,0
0.0389599986374378,0
0.0386856012046337,0
0.0317382216453552,0
0.029140280559659,0
0.0218988377600908,0
-0.00205387128517032,0
-0.0190329812467098,0
-0.0206072628498077,0
-0.01071831677109,0
-0.000172221174580045,0
-0.00619902741163969,0
-0.0103287138044834,0
-0.0117109846323729,0
0.00288865249603987,0
0.000599440769292414,0
-0.00408887211233377,0
-0.00821730587631464,0
-0.0170351583510637,0
-0.0346365831792355,0
-0.0432208925485611,0
0.00661069620400667,0
0.031094616279006,0
0.039134792983532,0
0.0346946157515049,0
0.0203310530632734,0
0.0115702282637358,0
0.00395348714664578,0
-0.000580023566726595,0
-0.0124592473730445,0
-0.0207591559737921,0
-0.0281665809452534,0
-0.0390388481318951,0
-0.0426574721932411,0
-0.04909797757864,0
-0.0510074384510517,0
-0.0534716174006462,0
-0.0542659424245358,0
-0.062160212546587,0
-0.0619746968150139,0
-0.047860499471426,0
-0.0328912697732449,0
-0.0192857291549444,0
-0.00956872291862965,0
